alias,category,variant,nation,service_date,hullnumber
wp_rkr_kynda,vessels,Variant2,Soviet,1964|1993,wp_cg_118
wp_rkr_kynda,vessels,Variant3,Soviet,1964|2002,wp_cg_043
wp_rkr_kynda,vessels,Variant4,Soviet,1965|1990,wp_cg_120
wp_rkr_slava,vessels,Default,Soviet,1982,transparent
wp_rkr_slava,vessels,Variant1,Soviet,1982|2022,wp_cg_103
wp_rkr_slava,vessels,Variant2,Soviet,1986,wp_cg_088
wp_rkr_slava,vessels,Variant3,Soviet,1989,wp_cg_119
wp_skr_krivak1,vessels,Default,Soviet,1970|1996,transparent
wp_skr_krivak1,vessels,Variant1,Soviet,1970|1996,wp_ffg_744
wp_skr_krivak1,vessels,Variant2,Soviet,1971|1997,wp_ffg_724
wp_skr_krivak1,vessels,Variant3,Soviet,1971|1993,wp_ffg_503
wp_skr_krivak1,vessels,Variant4,Soviet,1972|1993,wp_ffg_742
wp_skr_krivak1,vessels,Variant5,Soviet,1973|1994,wp_ffg_754
wp_skr_krivak1,vessels,Variant6,Soviet,1973|1992,wp_ffg_983
wp_skr_krivak1,vessels,Variant7,Soviet,1973|2002,wp_ffg_682
wp_skr_krivak1,vessels,Variant8,Soviet,1974|1998,wp_ffg_640
wp_skr_krivak1,vessels,Variant9,Soviet,1974|1992,wp_ffg_692
wp_skr_krivak1,vessels,Variant10,Soviet,1975|2002,wp_ffg_510
wp_skr_krivak1,vessels,Variant11,Soviet,1975|1995,wp_ffg_814
wp_skr_krivak1,vessels,Variant12,Soviet,1976|1995,wp_ffg_616
wp_skr_krivak1,vessels,Variant13,Soviet,1977|2000,wp_ffg_813
wp_skr_krivak1,vessels,Variant14,Soviet,1979|2005,wp_ffg_937
wp_skr_krivak1,vessels,Variant15,Soviet,1979|2000,wp_ffg_813
wp_skr_krivak1,vessels,Variant16,Soviet,1980,wp_ffg_824
wp_skr_krivak1,vessels,Variant17,Soviet,1981|1994,wp_ffg_806
wp_skr_krivak2,vessels,Default,Soviet,1975|2001,transparent
wp_skr_krivak2,vessels,Variant1,Soviet,1975|2001,wp_ffg_942
wp_skr_krivak2,vessels,Variant2,Soviet,1976|1995,wp_ffg_620
wp_skr_krivak2,vessels,Variant3,Soviet,1976|2004,wp_ffg_804
wp_skr_krivak2,vessels,Variant4,Soviet,1977|1995,wp_ffg_695
wp_skr_krivak2,vessels,Variant5,Soviet,1977|2009,wp_ffg_733
wp_skr_krivak2,vessels,Variant6,Soviet,1978|1998,wp_ffg_916
wp_skr_krivak2,vessels,Variant7,Soviet,1978|1998,wp_ffg_913
wp_skr_krivak2,vessels,Variant8,Soviet,1979|1994,wp_ffg_621
wp_skr_krivak2,vessels,Variant9,Soviet,1979|1997,wp_ffg_628
wp_skr_krivak2,vessels,Variant10,Soviet,1979|2003,wp_ffg_671
wp_skr_krivak2,vessels,Variant11,Soviet,1981,wp_ffg_759
wp_skr_petya2,vessels,Default,Soviet,1964,transparent
wp_skr_petya2,vessels,Variant1,Soviet,,
wp_skr_petya2,vessels,Variant2,Soviet,,transparent
wp_skr_petya2,vessels,Variant3,Soviet,,transparent
wp_skr_petya2,vessels,Variant4,Soviet,,transparent
wp_skr_petya2,vessels,Variant5,Soviet,,transparent
wp_skr_petya2,vessels,Variant6,Soviet,,transparent
wp_skr_petya2,vessels,Variant7,Soviet,,transparent
wp_skr_petya2,vessels,Variant8,Soviet,,transparent
wp_skr_petya2,vessels,Variant9,Soviet,,transparent
wp_skr_petya2,vessels,Variant10,Soviet,,transparent
wp_skr_petya2,vessels,Variant11,Soviet,,transparent
wp_skr_petya2,vessels,Variant12,Soviet,,transparent
wp_skr_petya2,vessels,Variant13,Soviet,,transparent
wp_skr_petya2,vessels,Variant14,Soviet,,transparent
wp_skr_petya2,vessels,Variant15,Soviet,,transparent
wp_skr_petya2,vessels,Variant16,Soviet,,transparent
wp_skr_petya2,vessels,Variant17,Soviet,,transparent
wp_skr_petya2,vessels,Variant18,Soviet,,transparent
wp_skr_petya2,vessels,Variant19,Soviet,,transparent
wp_skr_petya2,vessels,Variant20,Soviet,,transparent
wp_skr_petya2,vessels,Variant21,Soviet,,transparent
wp_skr_petya2,vessels,Variant22,Soviet,,transparent
wp_skr_petya2,vessels,Variant23,Soviet,,transparent
wp_skr_petya3,vessels,Default,Soviet,1966,transparent
wp_skr_petya3,vessels,Variant1,Syria,,
wp_skr_petya3,vessels,Variant2,Syria,,
wp_skr_petya3,vessels,Variant3,India,,
wp_skr_petya3,vessels,Variant4,India,,
wp_skr_petya3,vessels,Variant5,India,,
wp_skr_petya3,vessels,Variant6,India,,
wp_skr_petya3,vessels,Variant7,India,,
wp_skr_petya3,vessels,Variant8,India,,
wp_skr_petya3,vessels,Variant9,India,,
wp_skr_petya3,vessels,Variant10,India,,
wp_skr_petya3,vessels,Variant11,India,,
wp_skr_petya3,vessels,Variant12,India,,
wp_skr_petya3,vessels,Variant13,Vietnam,,
wp_skr_petya3,vessels,Variant14,Vietnam,,
wp_skr_petya3,vessels,Variant15,Vietnam,,
wp_ss_foxtrot,vessels,Default,Soviet,1958|1991,transparent
wp_ss_foxtrot,vessels,Variant1,Soviet,1958|1990,transparent
wp_ss_foxtrot,vessels,Variant2,Soviet,1959|1990,transparent
wp_ss_foxtrot,vessels,Variant3,Soviet,1959|1993,transparent
wp_ss_foxtrot,vessels,Variant4,Soviet,1959|1990,transparent
wp_ss_foxtrot,vessels,Variant5,Soviet,1959|1990,transparent
wp_ss_foxtrot,vessels,Variant6,Soviet,1960|1990,transparent
wp_ss_foxtrot,vessels,Variant7,Soviet,1960|1991,transparent
wp_ss_foxtrot,vessels,Variant8,Soviet,1960|1991,transparent
wp_ss_foxtrot,vessels,Variant9,Soviet,1960|1991,transparent
wp_ss_foxtrot,vessels,Variant10,Soviet,1960|1991,transparent
wp_ss_foxtrot,vessels,Variant11,Soviet,1960|1990,transparent
wp_ss_foxtrot,vessels,Variant12,Soviet,1961|1990,transparent
wp_ss_foxtrot,vessels,Variant13,Soviet,1961|1990,transparent
wp_ss_foxtrot,vessels,Variant14,Soviet,1961|1991,transparent
wp_ss_foxtrot,vessels,Variant15,Soviet,1961|1992,transparent
wp_ss_foxtrot,vessels,Variant16,Soviet,1961|1992,transparent
wp_ss_foxtrot,vessels,Variant17,Soviet,1961|1991,transparent
wp_ss_foxtrot,vessels,Variant18,Soviet,1961|1990,transparent
wp_ss_foxtrot,vessels,Variant19,Soviet,1962|1993,transparent
wp_ss_foxtrot,vessels,Variant20,Soviet,1962|1990,transparent
wp_ss_foxtrot,vessels,Variant21,Soviet,1962|1989,transparent
wp_ss_foxtrot,vessels,Variant22,Soviet,1962|1990,transparent
wp_ss_foxtrot,vessels,Variant23,Soviet,1962|1984,transparent
wp_ss_foxtrot,vessels,Variant24,Soviet,1962|1990,transparent
wp_ss_foxtrot,vessels,Variant25,Soviet,1963|1991,transparent
wp_ss_foxtrot,vessels,Variant26,Soviet,1963|1991,transparent
wp_ss_foxtrot,vessels,Variant27,Soviet,1963|1992,transparent
wp_ss_foxtrot,vessels,Variant28,Soviet,1964|1987,transparent
wp_ss_foxtrot,vessels,Variant29,Soviet,1964|1993,transparent
wp_ss_foxtrot,vessels,Variant30,Soviet,1964|1992,transparent
wp_ss_foxtrot,vessels,Variant31,Soviet,1964|1992,transparent
wp_ss_foxtrot,vessels,Variant32,Soviet,1964|1991,transparent
wp_ss_foxtrot,vessels,Variant33,Soviet,1965|1994,transparent
wp_ss_foxtrot,vessels,Variant34,Soviet,1965|1995,transparent
wp_ss_foxtrot,vessels,Variant35,Soviet,1965|1985,transparent
wp_ss_foxtrot,vessels,Variant36,Soviet,1965|1992,transparent
wp_ss_foxtrot,vessels,Variant37,Soviet,1965|1995,transparent
wp_ss_foxtrot,vessels,Variant38,Soviet,1965|1997,transparent
wp_ss_foxtrot,vessels,Variant39,Soviet,1966|1991,transparent
wp_ss_foxtrot,vessels,Variant40,Soviet,1966|1993,transparent
wp_ss_foxtrot,vessels,Variant41,Soviet,1966|1991,transparent
wp_ss_foxtrot,vessels,Variant42,Soviet,1966|1993,transparent
wp_ss_foxtrot,vessels,Variant43,Soviet,1966|1988,transparent
wp_ss_foxtrot,vessels,Variant44,Soviet,1966|1993,transparent
wp_ss_foxtrot,vessels,Variant45,Soviet,1967|1993,transparent
wp_ss_foxtrot,vessels,Variant46,Soviet,1967|1993,transparent
wp_ss_foxtrot,vessels,Variant47,Soviet,1967|1994,transparent
wp_ss_foxtrot,vessels,Variant48,Soviet,1967|1993,transparent
wp_ss_foxtrot,vessels,Variant49,Soviet,1968|1991,transparent
wp_ss_foxtrot,vessels,Variant50,Soviet,1968|1993,transparent
wp_ss_foxtrot,vessels,Variant51,Soviet,1969|1992,transparent
wp_ss_foxtrot,vessels,Variant52,Soviet,1969|1996,transparent
wp_ss_foxtrot,vessels,Variant53,Soviet,1970|1993,transparent
wp_ss_foxtrot,vessels,Variant54,Soviet,1970|1997,transparent
wp_ss_foxtrot,vessels,Variant55,Soviet,1970|1999,transparent
wp_ss_foxtrot,vessels,Variant56,Soviet,1971|1993,transparent
wp_ss_foxtrot,vessels,Variant57,Soviet,1971|1994,transparent
wp_ss_foxtrot,vessels,Variant58,India,1969|2001,transparent
wp_ss_foxtrot,vessels,Variant59,India,1969|2003,transparent
wp_ss_foxtrot,vessels,Variant60,India,1968|1989,transparent
wp_ss_foxtrot,vessels,Variant61,India,1967|1996,transparent
wp_ss_foxtrot,vessels,Variant62,India,1973|2010,transparent
wp_ss_foxtrot,vessels,Variant63,India,1973|2001,transparent
wp_ss_foxtrot,vessels,Variant64,India,1974|2010,transparent
wp_ss_foxtrot,vessels,Variant65,India,1974|1997,transparent
wp_ss_foxtrot,vessels,Variant66,Libya,1976|1992,transparent
wp_ss_foxtrot,vessels,Variant67,Libya,1982|1992,transparent
wp_ss_foxtrot,vessels,Variant68,Libya,1983|1992,transparent
wp_ss_foxtrot,vessels,Variant69,Libya,1982|1992,transparent
wp_ss_foxtrot,vessels,Variant70,Libya,1978|1992,transparent
wp_ss_foxtrot,vessels,Variant71,Libya,1978|1992,transparent
wp_ss_foxtrot,vessels,Variant72,Cuba,1979|1992,transparent
wp_ss_foxtrot,vessels,Variant73,Cuba,1984|1992,transparent
wp_ss_foxtrot,vessels,Variant74,Cuba,1980|1992,transparent
wp_ss_kilo,vessels,Default,Soviet,1980|2001,transparent
wp_ss_kilo,vessels,Variant1,Soviet,1980|2001,transparent
wp_ss_kilo,vessels,Variant2,Soviet,1981|2013,transparent
wp_ss_kilo,vessels,Variant3,Soviet,1983|2018,transparent
wp_ss_kilo,vessels,Variant4,Soviet,1983|2002,transparent
wp_ss_kilo,vessels,Variant5,Soviet,1983|2002,transparent
wp_ss_kilo,vessels,Variant6,Soviet,1984|2012,transparent
wp_ss_kilo,vessels,Variant7,Soviet,1984|2016,transparent
wp_ss_kilo,vessels,Variant8,Soviet,1984|2002,transparent
wp_ss_kilo,vessels,Variant9,Soviet,1985|2005,transparent
wp_ss_kilo,vessels,Variant10,Soviet,1986|2005,transparent
wp_ss_kilo,vessels,Variant11,Soviet,1986,transparent
wp_ss_kilo,vessels,Variant12,Poland,1986,transparent
wp_ss_kilo,vessels,Variant13,Romania,1985|1995,transparent
wp_ss_kilo,vessels,Variant14,Algeria,1986|2009,transparent
wp_ss_kilo,vessels,Variant15,Algeria,1987|2010,transparent
wp_ss_kilo,vessels,Variant16,India,1985|2025,transparent
wp_ss_kilo,vessels,Variant17,India,1986|2025,transparent
wp_ss_kilo,vessels,Variant18,India,1987|2001,transparent
wp_ss_kilo,vessels,Variant19,India,1988|1999,transparent
wp_ss_romeo,vessels,Default,Soviet,1959|1991,transparent
wp_ss_romeo,vessels,Variant1,Soviet,1959|1977,transparent
wp_ss_romeo,vessels,Variant2,Soviet,1959|1967,transparent
wp_ss_romeo,vessels,Variant3,Soviet,1959|1967,transparent
wp_ss_romeo,vessels,Variant4,Soviet,1959|1966,transparent
wp_ss_romeo,vessels,Variant5,Soviet,1959|1966,transparent
wp_ss_romeo,vessels,Variant6,Soviet,1959|1966,transparent
wp_ss_romeo,vessels,Variant7,Soviet,1959|1966,transparent
wp_ss_romeo,vessels,Variant8,Soviet,1960|1986,transparent
wp_ss_romeo,vessels,Variant9,Soviet,1960|1991,transparent
wp_ss_romeo,vessels,Variant10,Soviet,1960|1983,transparent
wp_ss_romeo,vessels,Variant11,Soviet,1960|1985,transparent
wp_ss_romeo,vessels,Variant12,Soviet,1960|1985,transparent
wp_ss_romeo,vessels,Variant13,Soviet,1960|1973,transparent
wp_ss_romeo,vessels,Variant14,Soviet,1960|1991,transparent
wp_ss_romeo,vessels,Variant15,Soviet,1961|1987,transparent
wp_ss_romeo,vessels,Variant16,Soviet,1961|1983,transparent
wp_ss_romeo,vessels,Variant17,Soviet,1961|1978,transparent
wp_ss_romeo,vessels,Variant18,Soviet,1961|1982,transparent
wp_ss_romeo,vessels,Variant19,Soviet,1961|1991,transparent
wp_ss_romeo,vessels,Variant20,Soviet,1961|1973,transparent
wp_ss_romeo,vessels,Variant21,Soviet,1961|1982,transparent
wp_ss_romeo,vessels,Variant22,Soviet,1961|1983,transparent
wp_ss_romeo,vessels,Variant23,Soviet,1961|1973,transparent
wp_ss_romeo,vessels,Variant24,Soviet,1960|1973,transparent
wp_ss_romeo,vessels,Variant25,Bulgaria,1973|1990,transparent
wp_ss_romeo,vessels,Variant26,Bulgaria,1973|1991,transparent
wp_ss_romeo,vessels,Variant27,Bulgaria,1983|1991,transparent
wp_ss_romeo,vessels,Variant28,Bulgaria,1985|2011,transparent
wp_ss_romeo,vessels,Variant29,Syria,1985|1991,transparent
wp_ss_romeo,vessels,Variant30,Syria,1985|1991,transparent
wp_ss_romeo,vessels,Variant31,Syria,1987|1991,transparent
wp_ss_romeo,vessels,Variant32,Egypt,1967|1991,transparent
wp_ss_romeo,vessels,Variant33,Egypt,1967|1991,transparent
wp_ss_romeo,vessels,Variant34,Egypt,1967|1991,transparent
wp_ss_romeo,vessels,Variant35,Egypt,1966|1991,transparent
wp_ss_romeo,vessels,Variant36,Egypt,1966|1989,transparent
wp_ss_romeo,vessels,Variant37,Egypt,1966|1989,transparent
wp_ss_tango,vessels,Default,Soviet,1973|1998,transparent
wp_ss_tango,vessels,Variant1,Soviet,1973|1998,transparent
wp_ss_tango,vessels,Variant2,Soviet,1974|1998,transparent
wp_ss_tango,vessels,Variant3,Soviet,1975|1998,transparent
wp_ss_tango,vessels,Variant4,Soviet,1975|1998,transparent
wp_ss_tango,vessels,Variant5,Soviet,1976|1998,transparent
wp_ss_tango,vessels,Variant6,Soviet,1976|1998,transparent
wp_ss_tango,vessels,Variant7,Soviet,1977|1998,transparent
wp_ss_tango,vessels,Variant8,Soviet,1977|1998,transparent
wp_ss_tango,vessels,Variant9,Soviet,1978|1998,transparent
wp_ss_tango,vessels,Variant10,Soviet,1978|1998,transparent
wp_ss_tango,vessels,Variant11,Soviet,1979|1998,transparent
wp_ss_tango,vessels,Variant12,Soviet,1979|1998,transparent
wp_ss_tango,vessels,Variant13,Soviet,1980|1998,transparent
wp_ss_tango,vessels,Variant14,Soviet,1980|1998,transparent
wp_ss_tango,vessels,Variant15,Soviet,1981|1998,transparent
wp_ss_tango,vessels,Variant16,Soviet,1981|1998,transparent
wp_ss_tango,vessels,Variant17,Soviet,1982|1998,transparent
wp_ss_tango,vessels,Variant18,Soviet,1982|1998,transparent
wp_ssbn_delta3,vessels,Default,Soviet,1976|2000,transparent
wp_ssbn_delta3,vessels,Variant1,Soviet,1976|2000,transparent
wp_ssbn_delta3,vessels,Variant2,Soviet,1976|2000,transparent
wp_ssbn_delta3,vessels,Variant3,Soviet,1976|2000,transparent
wp_ssbn_delta3,vessels,Variant4,Soviet,1976|2000,transparent
wp_ssbn_delta3,vessels,Variant5,Soviet,1977|2000,transparent
wp_ssbn_delta3,vessels,Variant6,Soviet,1977|2000,transparent
wp_ssbn_delta3,vessels,Variant7,Soviet,1977|2000,transparent
wp_ssbn_delta3,vessels,Variant8,Soviet,1978|2000,transparent
wp_ssbn_delta3,vessels,Variant9,Soviet,1979|2000,transparent
wp_ssbn_delta3,vessels,Variant10,Soviet,1979|2000,transparent
wp_ssbn_delta3,vessels,Variant11,Soviet,1980|2000,transparent
wp_ssbn_delta3,vessels,Variant12,Soviet,1980|2000,transparent
wp_ssbn_delta3,vessels,Variant13,Soviet,1981|2000,transparent
wp_ssbn_delta3,vessels,Variant14,Soviet,1982|2000,transparent
wp_ssbn_yankee,vessels,Default,Soviet,1967|1991,transparent
wp_ssbn_yankee,vessels,Variant1,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant2,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant3,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant4,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant5,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant6,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant7,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant8,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant9,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant10,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant11,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant12,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant13,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant14,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant15,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant16,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant17,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant18,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant19,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant20,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant21,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant22,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant23,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant24,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant25,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant26,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant27,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant28,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant29,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant30,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant31,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant32,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant33,Soviet,,transparent
wp_ssbn_yankee,vessels,Variant34,Soviet,,transparent
wp_ssgn_charlie1,vessels,Default,Soviet,1967|1993,transparent
wp_ssgn_charlie1,vessels,Variant1,Soviet,1967|1993,transparent
wp_ssgn_charlie1,vessels,Variant2,Soviet,1968|1993,transparent
wp_ssgn_charlie1,vessels,Variant3,Soviet,1968|1993,transparent
wp_ssgn_charlie1,vessels,Variant4,Soviet,1969|1993,transparent
wp_ssgn_charlie1,vessels,Variant5,Soviet,1969|1993,transparent
wp_ssgn_charlie1,vessels,Variant6,Soviet,1970|1993,transparent
wp_ssgn_charlie1,vessels,Variant7,Soviet,1971|1993,transparent
wp_ssgn_charlie1,vessels,Variant8,Soviet,1970|1993,transparent
wp_ssgn_charlie1,vessels,Variant9,Soviet,1971|1993,transparent
wp_ssgn_charlie1,vessels,Variant10,Soviet,1972|1993,transparent
wp_ssgn_charlie2,vessels,Default,Soviet,1973|1991,transparent
wp_ssgn_charlie2,vessels,Variant1,Soviet,1973|1991,
wp_ssgn_charlie2,vessels,Variant2,Soviet,1975|1992,
wp_ssgn_charlie2,vessels,Variant3,Soviet,1977|1993,
wp_ssgn_charlie2,vessels,Variant4,Soviet,1978|1995,
wp_ssgn_charlie2,vessels,Variant5,Soviet,1979|1995,
wp_ssgn_charlie2,vessels,Variant6,Soviet,1980|1998,
wp_ssgn_echo2,vessels,Default,Soviet,1963|1991,transparent
wp_ssgn_echo2,vessels,Variant1,Soviet,1963|1991,transparent
wp_ssgn_echo2,vessels,Variant2,Soviet,1963|1991,transparent
wp_ssgn_echo2,vessels,Variant3,Soviet,1963|1991,transparent
wp_ssgn_echo2,vessels,Variant4,Soviet,1964|1991,transparent
wp_ssgn_echo2,vessels,Variant5,Soviet,1964|1991,transparent
wp_ssgn_echo2,vessels,Variant6,Soviet,1964|1991,transparent
wp_ssgn_echo2,vessels,Variant7,Soviet,1964|1991,transparent
wp_ssgn_echo2,vessels,Variant8,Soviet,1965|1991,transparent
wp_ssgn_echo2,vessels,Variant9,Soviet,1965|1991,transparent
wp_ssgn_echo2,vessels,Variant10,Soviet,1965|1991,transparent
wp_ssgn_echo2,vessels,Variant11,Soviet,1965|1991,transparent
wp_ssgn_echo2,vessels,Variant12,Soviet,1965|1985,transparent
wp_ssgn_echo2,vessels,Variant13,Soviet,1965|1991,transparent
wp_ssgn_echo2,vessels,Variant14,Soviet,1966|1991,transparent
wp_ssgn_echo2,vessels,Variant15,Soviet,1966|1991,transparent
wp_ssgn_echo2,vessels,Variant16,Soviet,1966|1991,transparent
wp_ssgn_echo2,vessels,Variant17,Soviet,1963|1991,transparent
wp_ssgn_echo2,vessels,Variant18,Soviet,1964|1991,transparent
wp_ssgn_echo2,vessels,Variant19,Soviet,1965|1991,transparent
wp_ssgn_echo2,vessels,Variant20,Soviet,1965|1991,transparent
wp_ssgn_echo2,vessels,Variant21,Soviet,1965|1991,transparent
wp_ssgn_echo2,vessels,Variant22,Soviet,1965|1991,transparent
wp_ssgn_echo2,vessels,Variant23,Soviet,1966|1991,transparent
wp_ssgn_echo2,vessels,Variant24,Soviet,1966|1991,transparent
wp_ssgn_echo2,vessels,Variant25,Soviet,1966|1991,transparent
wp_ssgn_echo2,vessels,Variant26,Soviet,1967|1991,transparent
wp_ssgn_echo2,vessels,Variant27,Soviet,1967|1991,transparent
wp_ssgn_echo2,vessels,Variant28,Soviet,1967|1991,transparent
wp_ssgn_echo2,vessels,Variant29,Soviet,1968|1991,transparent
wp_ssgn_oscar1,vessels,Default,Soviet,1980|1996,transparent
wp_ssgn_oscar1,vessels,Variant1,Soviet,1980|1996,transparent
wp_ssgn_oscar1,vessels,Variant2,Soviet,1983|1998,transparent
wp_ssn_alfa,vessels,Default,Soviet,1971|1990,transparent
wp_ssn_alfa,vessels,Variant1,Soviet,1971|1978,transparent
wp_ssn_alfa,vessels,Variant2,Soviet,1978|1990,transparent
wp_ssn_alfa,vessels,Variant3,Soviet,1979|1990,transparent
wp_ssn_alfa,vessels,Variant4,Soviet,1981|1990,transparent
wp_ssn_alfa,vessels,Variant5,Soviet,1977|1990,transparent
wp_ssn_alfa,vessels,Variant6,Soviet,1978|1990,transparent
wp_ssn_alfa,vessels,Variant7,Soviet,1981|1990,transparent
wp_ssn_november,vessels,Default,Soviet,1958|1989,transparent
wp_ssn_november,vessels,Variant1,Soviet,1958|1989,transparent
wp_ssn_november,vessels,Variant2,Soviet,1959|1989,transparent
wp_ssn_november,vessels,Variant3,Soviet,1958|1970,transparent
wp_ssn_november,vessels,Variant4,Soviet,1959|1989,transparent
wp_ssn_november,vessels,Variant5,Soviet,1960|1989,transparent
wp_ssn_november,vessels,Variant6,Soviet,1961|1989,transparent
wp_ssn_november,vessels,Variant7,Soviet,1961|1989,transparent
wp_ssn_november,vessels,Variant8,Soviet,1962|1989,transparent
wp_ssn_november,vessels,Variant9,Soviet,1962|1989,transparent
wp_ssn_november,vessels,Variant10,Soviet,1962|1989,transparent
wp_ssn_november,vessels,Variant11,Soviet,1963|1989,transparent
wp_ssn_november,vessels,Variant12,Soviet,1963|1989,transparent
wp_ssn_november,vessels,Variant13,Soviet,1964|1989,transparent
wp_ssn_victor1,vessels,Default,Soviet,1967|1993,transparent
wp_ssn_victor1,vessels,Variant1,Soviet,1967|1993,transparent
wp_ssn_victor1,vessels,Variant2,Soviet,1968|1993,transparent
wp_ssn_victor1,vessels,Variant3,Soviet,1968|1993,transparent
wp_ssn_victor1,vessels,Variant4,Soviet,1969|1993,transparent
wp_ssn_victor1,vessels,Variant5,Soviet,1969|1993,transparent
wp_ssn_victor1,vessels,Variant6,Soviet,1970|1993,transparent
wp_ssn_victor1,vessels,Variant7,Soviet,1970|1993,transparent
wp_ssn_victor1,vessels,Variant8,Soviet,1971|1993,transparent
wp_ssn_victor1,vessels,Variant9,Soviet,1971|1993,transparent
wp_ssn_victor1,vessels,Variant10,Soviet,1972|1993,transparent
wp_ssn_victor1,vessels,Variant11,Soviet,1972|1993,transparent
wp_ssn_victor1,vessels,Variant12,Soviet,1973|1993,transparent
wp_ssn_victor1,vessels,Variant13,Soviet,1973|1993,transparent
wp_ssn_victor1,vessels,Variant14,Soviet,1974|1993,transparent
